id,text,polarization_pred,polarization_gold
fas_39ab5bbf7feb441497c5a8b9204e9a49,بنظرم از همون لندن تو گونی حمل و مشایعتتون می‌کنند به سمت کشور 😁😂,1,1
fas_39c902418e77b0cb5cf27cbf20640b1c,خاک تو سر بایدن...اگه ترامپ بود الان حقشونو میزاشت کف دستشون  #زن زندگی آزادی,1,1
fas_39f4aa76792d81e20c260818f5b92292,چند سالتون بود که فهمیدید الآن منو می‌کنن تو گونی می‌برن؟,1,1
fas_3a2d7ca7f35da8304b4c48935977e567,این ادبیاتی که شما داری بیشتر لایقِ صفتیه که به  دیگران نسبت میدی مامور گشت ارشاد,1,1
fas_3a7279c968d7e24423aa268c7dc52bec,رد پاى ترامپ در اين توافق ذليلانه كاملا مشهوده!,1,1
fas_3a877dcf956b7a19b8cad173449bd8f3,یادش بخیر. روزی که ترامپ در فرودگاه بغداد اشپزی به راه انداخت چه خشتک‌ها که برای عدم جنگ با ایران در امریکا دریده نشد,1,1
fas_3ab6032dc4c012377ebb7ca87e4a06a9,ادامه کارزار «سه‌شنبه‌های نه به اعدام» ایستادگی در برابر ماشین کشتار جمهوری اسلامی,1,1
fas_3ab857b05b8176b19247a30866b00d58,دکتر محمد یه دونه بود اونم مظفری بود. لطفا اسامی و عناوین بزرگان غایب در توییتر فارسی رو‌ مصادره نکنید!,1,1
fas_3b12f5b64403fc8a459dee680799711e,۲۴ آبان، تجریش تهران، لحظاتی قبل: امسال میده کشته سپاه، مرگ بر کل نظام  #اعتصابات_سراسری,1,1
fas_3b45c230a47d5000a9280923b2c24197,هنو به سید ۴ نرسیدن الان افتادن توی گلدون خالی ... از بردن اسمشون کنار پرسپولیس کبیر و سید ۱ لذت میبرن,1,1
fas_3b76b612fab20a2ab82e6d4ad88a9456,ترامپ رو خود جمهوری خواهان دیگه نمیذارن قدرت بگیره   الان بحث این چیزا انحرافیه   تا اون موقع ما انقلاب کردیم,1,1
fas_3bce9929ee01da5ee060f08b04c05fc9,نمیفهمم چرا باید حجاب خوشگلمون کنه؟ حجاب حجابه کاری به زیبایی و زشتی نداره,1,1
fas_3c788cbb9ac92c2feb9f9841c5e2dff8,فقط در یه صورت ۲۰۰هزار تومن پول دادن ارزش داره که استقلال خیلی شیک و نرم به پرسپولیس تجاوز کنه و بعدشم پرسپولیسیا بگن اصلنم درد نداشت....,1,1
fas_3c9a7f2c210859fc0e90dac1cc8e9bdf,از کجا آورده من چند گونی برنج رو ریختم دور انقد گشتم قرص برنج پیدا نکردم یه روز دیدم تو گونی پر انواع حشرست,1,1
fas_3ccbccc71a667df039ca16fa856e6f0b,با این فکر که «حجاب هیچوقت انتخابی نیست» بریم بیرون شاید بهتر شه,1,1
fas_3d3162a2eb80097a1fe06d44e114b9be,امام گوه خوریش ملس بود..این یکی که حتی جرات نمیکنه اسم رفراندوم ببره,1,1
fas_3db55bea7536bbb3161b2936d2551f50,دموکرات ها دخل ترامپ و پمپئو رو میخوان در بیارن بندازن گردن نوکرانش ج.ا,1,1
fas_3e2aec78159ea0eacced4d83f2e76dd7,دروازه بان استقلال تا شیش تاییمون نکنه ول کن نیست,1,1
fas_3e35d04ee5c5f24b175841d90610b748,در عجبم چرا کشته شدن دو کودک در بلوچستان در راه رفتن به مدرسه در سانسور خبریه، ولی برای کشته شده های مرکز از این خبرا نیست,1,1
fas_3e485b07c31b4e5573db934c1e5cdef6,نه فقط اون من خیلیا رو دیدم که فمنیست هستن و بیشتر مرد ستیزن تا حامی حقوق زنان!  و کارهایی میکنن که ادم حالش به هم میخوره,1,1
fas_3e8397a6e685d12be58a8379fc5d8911,و البته لازم به ذکره اون اولین باری که میگم زمان اوج گشت ارشاد و بگیر ببند ها و اس ام اسای کشف حجاب و اینا بود,1,1
fas_3f32fecce1889ef7e35e9a00cbe186f2,خیلی وقت بود این‌قدر دلم این‌طوری مردن رو نخواسته بود  #ترور #شهید #شهادت,1,1
fas_3f46a5231e46208916c595e03f447795,خنده‌ام میگیره وقتی یک سری‌ها به حکومت پیشنهاد میدن. مثلا میگن قدر نخبه‌ها و مردم رو ندونستید و اینجوری شده پس از الان فلان کار رو بکنید. یا میگن برای اینترنت و فیلترینگ فلان کار رو بکنید بهتره. عزیزان باید خدمتتون عرض کنم اونها از اول هم خودشون میدونستن دارن چیکار میکنن و الان هم خوب میدونن.,1,1
fas_3f477d1de96bca62aa71278df1614e35,این سری امیدوارم رای بیاره   یکم از شر چپگرایی و گلوبالیسم خلاص شیم   رای بیاره با ترامپ تیم خوبی تشکیل میده,1,1
fas_3fd63099163d441ad14fe406e1a749fe,یوناما: طالبان با کمک قانون امر به معروف، مصمم هستند تا «نظام خالص اسلامی» را در افغانستان تطبیق کنند,1,1
fas_40160b9f3bfd1af29c93359bfcb0abab,خب الان مثلا این اکانت رو ترور شخصیت کردی   چی ب تو میرسه ؟!,1,1
fas_403828cb60e090748725f072aedf6fdc,علی نیکزاد(نایب رییس مجلس): نظر ما داشتن اینترنت اخلاق‌مدار بر مبنای ارزش‌های اسلامی است.این فیلترینگ نیست.,1,1
fas_404a3b9602b5d75f597d28a27f85cbef,پارچه فروشای بازار اعتصاب کردن.سپهسالار هم همه وسط کوچه ان.وضع اسفناکی شده,1,1
fas_40da8de07028015e686788245cc6a80e,اموالش را دولت باید ضبط و به نفع بیمارستان‌ها و پرورشگا‌ها مصادره کند.,1,1
fas_4134d5ef464d952665db2ad50b40145b,برای آن دختر داکتری ک همراه پدرش یکجا ترور شد,1,1
fas_4265fe79f50a1928ff5107ba57af69f1,مثل اینکه مسی تو هر تیمی باشه اون تیم محکوم به خوردن کامبکه,1,1
fas_427a2608e316da94bcf66cfbf6c670ed,آقایی که ادعای آزادی بیان دارند و از اینکه توسط نمونه ماستودون سوشیال بلاک شده اند ناراضی اند ناراحت است و ایمیلها می زند به خاطر یک سوال و جواب مرا بلاک کرد.,1,1
fas_4282158a6567861413413f30937f56a8,اعدام چینی چجوریه؟,1,1
fas_42c099b3141a3797438a68f8b23c6903,در این فاجعه ماموران گشت ارشاد بیشتر افتخار میکنن.,1,1
fas_42db5a71874e3ba9421ebef21fd53485,موافقم. در دورانش با دخالت های بیجا و رفتار پرحاشیه اعتراضات عمومی به سلطنت مشروطه اوج می‌گیره,1,1
fas_43e6045266323d41e4423427693e4686,خدا مانند پادشاهی مشروطه قدرت مطلقه خود را به دیگران واگذار نموده,1,1
fas_43eca10d0edd08402d6bd2de32206f2b,نه داداش رندوم بین مردم دنیا انتخاب میکنن، بهشون لاتاری میدن اگرم برنده شدن و نخواستن ترور میشن,1,1
fas_43f64f6fb09408b4dd4313b2fbb0bdc4,برجامتان را شما چند سال پیش هم امضا کردید اما در قبالش یک بیلاخ گنده از طرف ترامپ نسیبتان شد.   شرم برشما خاینین باد!,1,1
fas_440f26da61847e5e0f3ba6c31e31a356,مصادره شدنی نیست؟!  پس شما سلطنت‌طلبها چکارش کردین؟,1,1
fas_4482d3ca2a6f2ba2ca8112474563fb02,در اینکه متولیان گشت ارشاد احمقن شکی نیست کافیه یه امار بگیرند و میزان نفرت مردم از کاراشون را,1,1
fas_452258ee50c78c08efb3730fed506765,عجب! شما عرزشیها کلا عقل ندارین نظام انگلیس مشروطه سلطنتیه اما نظام حال حاضر ایران جمهوریه آخوندها دارن اینم موروثی میکنن,1,1
fas_452bbf01d1f66ad432727d3a079a0062,ترامپ هر چی گفت درست گفت,1,1
fas_466d5401e39a9e3f89c6b4e690afdb9e,باید بپذیریم کرونا باعث شده عده ی زیادی دیگه تمایل به سبک زندگی اجتماعی قبلی رو نداشته باشن و تنهایی رو ترجیح بدن !,1,1
fas_4675799c397918fe327e9e8a5664d60f,از یک شوخی و هم‌جنس است با لجن‌پراکنی‌های امثال علی ربیعی، حسام‌الدین آشنا و پایگاه خبری انتخاب، علیه انتخاب و سلیقه‌ی مردم و ضدّ رسانه‌ی عموم مردم کشور که حتّی به ورزش و سرگرمی جامعه و حریم طرفداری فوتبال و باشگاه استقلال و استقلالی‌ها هم رحم ندارد. پایانی ندارد خطّ تخریب صدا و سیما، از جانب پروژه‌ده‌ها و,1,1
fas_46a992bca7763a13837058920cc912c3,بابام پرسپولیسیه و از باخت استقلال بیشتر از برد پرسپولیس خوشحال میشه.,1,1
fas_46ecd849865fee80af7165f932efe4d3,از این سیاسی بازیا  گفته خلیج فارس سیاسیه,1,1
fas_46f65265548a56f6501862bba12678aa,حذف. نمیشد. چه کار میکرد همچنان پرونده های رانت ادامه پیدا میکرد قاچاق هم,1,1
fas_4718b4e4c8beadd1142acd655af7bcc0,نظر من اینه که باید اعدام بشن,1,1
fas_472d0ed6f713cf0b43369ecfbfad5ca1,قدرت منطقه ای رو باور کنیم یا مظلوم بودن گشت ارشاد رو؟,1,1
fas_47d65ec922380b3fcd8575822cb65aed,زین‌پس صلح و دوستی خود را با سرمربی محترم تیم استقلال اعلام میدارم‌,1,1
fas_47f93c0b00e75d8b0fbce04fc3f8dec6,كلا همه بايد گشنگى بكشن تا رانت خوارها بازم شكمشون گنده تر بشه,1,1
fas_484bedabbdc1e1de6c4db2975a750c6e,آره با رانت و حقوقشون خیلی زیاد میشه,1,1
fas_49083bc701843e82e8c03b9efba633bf,مگه محمد رضا شاه با پول بیت المال دانشجو نمیفرستاد فرنگ همونایی نون خوردن نمک دون شکستن .,1,1
fas_49162631e714f676a1e4e1daeb995cc3,نه دیه اگه یه کاری بکنن رو همه باید یه اثرو بزاره دیه,1,1
fas_4935b4ab2b96820bc2e6e3be064a936f,بذار یک ماه از حضورت تو توییتر بگذره بعد خواست کل مردم رو مصادره کن😑,1,1
fas_497dcac6278d8394206dfecc4413d6c8,نه مربوط به ترامپ نیست. خیلی از ایالت های آمریکا جدایی طلبند کالیفرنیا هم فقط یکیشونه.,1,1
fas_499cff60bc79c517fea325007cfbade6,چطور زنان امکان دارد حقوق زنان بستگی به سرعت وسیله نقلیه داشته باشد.,1,1
fas_499f341a37bb3df3e8c40f0e3dbe0e20,خانمه داره میگه لیلا گفته طلا گرون شده سه تایی مهریه هامونو بذاریم اجرا !! عجب کثافتایی,1,1
fas_49a8af5ca7f9382ae070256a705f4e99,حقشونه وطن فروشا,1,1
fas_4a3619f28c68abb2be1f8742f880e4e4,اصلاح گشت ارشاد؟! شما مثل این که به شعارهای مردم زیاد دقت نمی‌کنی.,1,1
fas_4a67219dcd9cd08ea2175872bfa8f41e,از لحاظ روحی نیاز دارم موساد به وسیله شیاف مسموم عاغا رو ترور کنه,1,1
fas_4b531cbfa7d042525406370057a060fd,خوبه ترامپ رفته و بايدن فروش نفت رو ناديده ميگيره اوضاع اينه وگرنه اگه رئيسي دوران ترامپ بود كشور رو هوا بود😀,1,1
fas_4bc392cd0a649570d3376d7f229aa7df,به دلیل قهرمانی استقلال در نیم فصل سردار آجرلو به قید قرعه به چند داور لیگ برتر کیت استقلال هدیه خواهد داد,1,1
fas_4c2fadddd263d5d27f259da4da561c94,ولی اینکه جرمش اعدام نیس سوزش داره,1,1
fas_4c64eb2ed1c0c73e0a014eadd4dbb6d4,اعدام‌های نادرست غیرقابل برگشت هستند. گزارش‌هایی که در مورد اجرای فعلی مجازات اعدام در جمهوری اسلامی ایران دریافت کرده‌ام، من را به شدت نگران کرده است که افراد بی‌گناه ممکن است اعدام شده باشند و همچنان ممکن است اعدام شوند.,1,1
fas_4c73955a7e9fdf19da9a2fc3cedc4c62,الان نت همون عرزشیایی هم که میگفتن ما توی ایران آزادی بیان داریم قطع شده یعنی؟:)),1,1
fas_4cb0002218cdce0c30dedd1719390459,مشروطه خواهان اونایی بودند که در مجلس بودند و رای دادند به برگزاری مجلس موسسان جهت اعلام انقراض سلسله قاجار و شکل گیری پهلوی :),1,1
fas_4d004db247b15045da9f3006de46456d,داداش آزادی بیان الان توی آمریکا هم نیست کشکه‌ هر رژیمی حاکم بشه برای بقای نسل خودش مجبوره صدای مخالف هاشو خفه کنه,1,1
fas_4d6e8138a12ad605caf86906cfa7c6dd,نسل‌کشی تکونشون نداد، اخراج یک مشت دانشجو و استاد و پلیسی شدن جو اعترضات به نسل‌کشی هم تکونشون نداد، ولی الان قطع شدن فاند دوست‌هاشون شدید تکونشون می‌ده و انتظار همدلی هم دارند. اهالی تراز رسانه :)),1,1
fas_4defe9275afe129e8592c1c332908b2a,بنده قصد ترور شما را در سر دارم,1,1
fas_4e760b9d9752e361f781d9cbe97c25bc,دانشجو ها باید برن دانشگاه تا اعتراض کنن اینا میخوان خونه نشینمون کنن تا نیروهاشون نفس تازه کنند,1,1
fas_4ec52ccd843bb0ed1a232c40fa4739ea,مشروطه، ۵۷ و حالا. و حالا. دارم به جملهٔ تا سه نشه بازی نشه ایمان میارم.,1,1
fas_4edc4be2ea668ac66fb3972fe4ac7c9f,درد اونجاس که خیلی از کسایی که اینجا  میزنن، خانواده خودشون از گشت ارشاد هم بدتره. خانه از پایبست ویران است.,1,1
fas_4fadae96839a8b23a031de0f9e364d4e,سازمانی جنایتکارتر از idf داریم؟ دولت‌های مدعی دموکراسی اعتراض به این سازمان جنایتکار رو با یهودی‌ستیزی معادل دونستن و بی‌بی‌سی هم از پخش بدون سانسور اجرای باب ویلن ابراز تاسف کرده.,1,1
fas_4fb6fb6fe0c6f7acb304b8f32da70830,من یه آیت الله احسانبخش میشناسم که ترور شده,1,1
fas_4fe1a3553b87399dd262185ca81ef91c,یک سری باهوش رانت خوار و تئوریسین، یک سری کم‌هوش ( نه لزوما هوش ریاضی) فاقد قوه تعقل و مزدور. نمونه هر دو رو هم دیدم,1,1
fas_502fa08c8b458b0707d202a464485215,ننگ بر این مجلس مردم فریب    #طرح_صیانت,1,1
fas_50860a407e1496d1bc18170bf6cd9a63,خواهش میکنم فقط یادم رفت بگم در حین انجام کار، حتما حجاب اسلامی رو رعایت بفرمائید.,1,1
fas_50c2027087a9de2659b354423867c95d,استقلال ثابت کرد بی استقلال ترین باشگاه دنیاست برای آزادی ایران,1,1
fas_517cbbb2eecc158abb9e109f7fd471f0,اصلاح: ایران جزو بهترین و موفق ترین کشور ها در ریدن به  حقوق زنان است,1,1
fas_519d3c35c940e15a855b5232d2930695,ترامپ درست گفت کل اون ساختار سازمان ملل فقط waste of time and money,1,1
fas_51bcd5f8f6777b65d7ac71b01e4b11ee,وقتی ب دانشجو مثلا نخبه (پخمه) رو میدین نتیجش میشه این. حداقل اخراج باید عواقب خوبی باشه برای این جماعت.,1,1
fas_5219951d739ff9f75bc012ed7df8c0f5,بسیجیا دارن گونی میارن واسه عرض ادب خدمت برعن دازان,1,1
fas_521fe34aefc70c9c64b7bc5f8f08065c,اون مأمور گشت ارشاد هم اگه سرکوب بشه خانواده اش از نون خوردن می‌افتن 🥺,1,1
fas_5229be360789f21f513e8ec0602f8255,برای سانسور نشدن تاریخ واقعی کشورمون تو کتاب های درسی,1,1
fas_5250fe9efaa4e24e8835e60a589a8b58,قاضی محترم هم چشم در چشم من فرمودن، مهریه از بیخ و بن حق شما بانوان نبوده و نیست و ....,1,1
fas_52855db90ccbfa7aec795ac8c0227f15,برای اینکه میترسن یا غیرمنطقی برخورد کنی و عجولانه تصمیم بگیری  یا اینکه مهریه رو بذاری اجرا و طلاق هم بگیری,1,1
fas_528de0c53bbbf7450024ed5ed1bce95a,اصلا بحث حجاب مربوط به پسرا نیست. حجاب بره اینا هم میرن همین,1,1
fas_534072b88215ecd18716abd5acc3e0ec,تو خری یا خودتو زدی خریت ،،دانش خودش ترور را به عهده گرفته,1,1
fas_5359b3ab2197ad805d2b8a24d565c938,طبق مشاهده ی اندکم، به نظرم کوچه ها و ساختمون های خیابون های تجریش قشنگ تر از سعادت آبادن.,1,1
fas_5385e50e0d0852cdcadbf48411a99539,بهتره دلت پیش وطن نباشه چون همین وطن تا چند هفته دیگه چوب تو حلقت میکنه خائن وطن فروش,1,1
fas_5393ff3d4fe56cde560ac0ece2127e2c,به قول یکی از دوستان ، وطن خوب ندیده بودیم. وگرنه وطن دوستی بلد بودیم:)),1,1
fas_53e22c4bb964340dc700189c53b60ee1,وجه اشتراک:ایلان ماسک،بیل گیتس،جنیفر لوپز،جانی دپ،هلاکویی،ترامپ چیه؟,1,1
fas_54701906b7686ae575e5f1257dd410cb,ی دیالوگ توی یاغی هست که میگه میخواستمت وقتی خواستنت هنوز مد نشده بود,1,1
fas_54816376554d3fb312f98acb9b2d4ee2,"حالا درسته محمود درویش میگه، ""به زن سخت نگیرید مگر به هنگام در آغوش کشیدنش."" ولی دلیل نمیشه بغل ر مصادره کنید.",1,1
fas_54856912d9b31be0ab7640513a262c3c,مامور نیروی انتظامی وسط مترو صادقیه به خانما میگفت از این در نرید، گشت ارشاد هست,1,1
fas_54a906ed4cd15ab6afc4d744214377a7,در این صورت جا داره بگم که تا جایی که بنده اطلاع دارم، مردم فارسی زبان، خصوصا در ایران، به شما قدرت سلب حق پژوهش و تحقیق توسط افرادی که به این زبان آشنا نیستند را نداده‌اند. خواهشا از زبان ما برای ساکت کردن صدای دیگران و محدود کردن حق آزادی بیان استفاده نکنید. متشکرم.,1,1
fas_54b978bb25b5415ff138920a30d99e72,این بخش از برنامه تلویزیونی رژیم به اسم دیالوگ رو از دست ندین  میزان فساد سیستماتیک اقتصادی به قدری بالا گرفته که حتی در برنامه‌های تلویزیونی هم قابل کنترل نیست  اینها بخشی از واقعیت چپاول سازمانیافته ایران توسط باندهای حکومتی و بطور خاص بیت خامنه‌ای هست,1,1
fas_54d19120fd7294b58c81539e68db1543,این گشت ارشاد خودش از نتایج جوگیری قبلی هاست! ایام به کام,1,1
fas_54f99de4a71876e14d435bbd1df0673e,شاه رو برمیگردونیم ، ترامپ هم برمیگرده ، ماسک هم میندازتتون بیرون ، با همون جاوید شاه هم نسلتون رو منقرض میکنیم.,1,1
fas_55db1d78f3f53889a19df82e7381e1de,خیلی از افرادی که اموالشان بعد از انقلاب مصادره شد، به خاطر حمایت زبانی از شاه بود!  علی کریمی فرقش چیه با اونا,1,1
fas_55e25bd383259f685fb9ef146c0fa924,اوکی ولی منظورم چلسی بود چون مینا چلسی فنه و اصلا کاری به مسی نداشتم و کری تیمی بود:).,1,1
fas_56f406e7f8cb67c998d135613d5af025,با تأسف طلوع نیوز هم گوش و زبان یک گروه تروریستی شده است یک روزی خودش را حامی آزادی بیان می نامید,1,1
fas_57225c3ca5245c51d8c99815768deb4d,دم ترامپ گرم اگر ازین قفلا نزده بود تا الان بایدن و خامنه‌ای چندتا بچه‌ هم داشتن,1,1
fas_573da43615dd44a3e92f6bdbc245e8b1,من فقط به عشق دیدن جام جهانی رو دستای مسی زندم، واسه بعدش برنامه ای ندارم,1,1
fas_579ff5d839486544c93b00d2f3dd0c90,آزادی بیان، پوشش دلخواه، احترام متقابل ب هر دینی، نبود فقر، آزادی...,1,1
fas_57aac9abab3af26664793bd930759a67,آقا رضا پولدارها میوه سمی نمیخورن  چون میوه های سمی توسط بسیج تو مناطق محروم به رایگان توزیع میشه  نه سمت ولنجک و نیاوران و تجریش,1,1
fas_57cf6e58144a3075815e64b36b686bc7,انقدر مدیر سروش پلاس فاز روشنفکری و مخالف فیلترینگ گرفته، باید بگم اگر مردی، اگر واقعا مخالف فیلترینگ هستی، کمک‌های بلاعوض رو که تصویب شده دریافت نکن !! بیانیه بده بگو دریافت نمی‌کنم .... ولی نمی‌کنی!! بعدم اسهال طلبا که اورگاسم شدن، این اسمش رفع فیلتر نیست! خودتون خرید بقیه را خر فرض نکنید! 😡😡😡😡😡,1,1
fas_58208c2c6ef91c33fb04ce7755eda0ec,درباره ی دوتابازیکن استقلال که سربازن وغیرقانونی واسه استقلال بازی میکنن اطلاع رسانی کنیدلطفا,1,1
fas_58648281771a6cdf08adbca7440d62ce,چند وقت پیش توی اینستا میخوندم که: تا حالا دیدید خانومی رو که بخواد از حق سپور شهرداری یا کارگر ساختمانی شدن حرفی بزنه و حنجرشو جر بده؟ خانمها تنها جاهایی که به نفعشونه دنبال حقوق برابرن. (ارث، دیه، بعضی از منصب های مهم و...)  +من به شخصه این متنو که نوشتم نه تایید میکنم نه رد!!,1,1
fas_58a5653076ba8365b2d81e7a79b2339a,البته به نظرم حجاب اجباری واکنش به کشف حجاب بود. ضمن قدردانی از بسیاری از کارهای مثبتی که کرد,1,1
fas_58ae8714ccbd5f0c1f06874ec95b2f22,خوش به حال رهبر بی عرضه ی دنیای آزاد. تا چشم مخالف های ترامپ در بیاد,1,1
fas_58c260e63f316057f853a49e1d4ee2fc,حالا استقلال و پرسپولیس ارزش این بحثارو نداره هاا,1,1
fas_58c9e9fb5e6ab5343c0cc83526fdc3f1,ناصر محمدخانی را اعدام کنید ✊🏼,1,1
fas_58ee8848db9d686c8abb41eb2f9fa004,انحراف، در جهان‌بینی فرح‌وار «تاسیان» است، نه فقط در رقصیدن‌ها و الکل‌نوشی‌ها! ۱- در مورد شماره‌ی سه یادداشت پیوست‌شده، ذکر شد، اگر بنا باشد سریال #تاسیان بعد سه قسمت توقیف و دوباره منتشر شود، صرفاً تبلیغاتی رایگان رخ داده به نفع فیلیمو و سریال و علیه قوّه‌ی قضائیه و صدا و سیما.  …,1,1
fas_59337db45136a9a7d5685f319d9a10f3,اینترنت طبقاتی یعنی چی؟ یعنی اینکه یه قشری از جامعه مثل دانشجوها، برنامه‌نویس‌ها و... میتونن به اینترنت آزاد دسترسی داشته باشن بقیه افراد باید از اینترنت ملی استفاده کنن، یعنی ایجاد رانت افزایش قیمت اینترنت و... حالا کیا با این موضوع مشکل دارن؟ برنامه‌نویسا، کیا سکوت کردن مردم عادی!!!!!ملت عجیبی هستیم,1,1
fas_5951bf5623c700eb9d2425dcb5d0a0af,استقلال این بازی رو مساوی کنه از اعماق کون شانس آورده.,1,1
fas_59c10376324b3a1486acc26f95babc46,چقدر بی مهر بودن. یکبار برای یکی از اقوام پیش اومد و وکیل گرفتن و احتساب مهریه ی همسرش و حق بچه ها چیزی نموند برا طرف,1,1
fas_5a2ff001e5e5e464c4696d610a61e570,بی شک همینطوره و این انقلاب مصادره شدنی نیست خوبیش به همینه,1,1
fas_5a6cbf2181dc849df8a5dad703bc0c56,تمام تاسیان داشت نشون میداد ملت ۵۷ چقدر ناآگاه و البته نمک نشناس بودن و چپ هرگز نفهمید,1,1
fas_5a76afcffb463ac9bca78b1325957a87,🔴طناب دار جمهوری اسلامی مثل همیشه خونین است؛ #علی_دهانی شهروند ۲۲ ساله بلوچ و #ابراهیم_معماری، ۳۶ ساله و اهل آبادان از طریق اعدام به قتل رسیدند.همچنین، به گزارش هرانا، امروز ۷ نفر نیز جهت اجرای حکم اعدام در زندان #قزلحصار به سلول انفرادی منتقل شده‌اند.👇🏼#اعدام_قتل_عمد_دولتی,1,1
fas_5ac2119692215b1b8009da5e6d7b75b3,کدوم بیناموسی با عکس بی حجاب یا بد حجاب روی سنگ قبر تحریک میشه؟,1,1
fas_5aff093f4ca80ed51297a61d7f762571,به ترامپ میگفتن با خرابکاری روسیه انتخاب شده! بایدن رو فک کنم خود پوتین انتصاب کرده!,1,1
fas_5b1ce9c6b4988cc9ee660da90c5fa111,ببین وقتی میگی نخوندن خودت بخون بند به بند ق.ا مشروطه رو برات فرستادم اما شما امت گرایی ها عقل رو فرستادید مرخصی الی ابد,1,1
fas_5b3d7008c381bf6a9cdf74be4c809fdd,مردک چندش از صبح با هرکی میخواد شوخی کنه میگه : میدم گشت ارشاد ببرت‌ها  بعدم هار هار میخنده احمقِ نفهم با این چیزا شوخی نکن,1,1
fas_5b44114d3eb05cbc09fd7de33aa3f263,تا آخر عمرم با این قانون خدمت اجباری مخالفت خواهم کرد,1,1
fas_5b963a9858e726957224ecf91c33cf38,شرایط استخدام تو گشت ارشاد فک کنم اینجوریه که هرکی درصد حرومزادگیش بیشتر باشه، درجه بالاتری داره.,1,1
fas_5c0bbe3dee3480dd39194b8cf8e85a3c,من هنوز بلاگری ندیدم که سبک زندگی عادی و به دور از لاکچری‌بازی رو بکنه تو چشم ما.,1,1
fas_5c1b9a3991860ca8bb61faeb41c37666,مردمِ ایران حداقل به این اعتصاب سراسری بپیوندید. باور کنید با اعتصاب نمی میرید. وقتی کردستان در اعتصاب باشد و بازارهای شما باز و پر از همهمه خریداران و فروشندگان این ابداً معنای خوبی ندارد. این یعنی فقدان آن بدن ارگانیکی که باید باشد. با کردستان رابطه ای ارگانیک برقرار کنید,1,1
fas_5c5d8835adf47eeaa3f6f133c70426d9,نیرو هوایی ارتش ایران اعلام کرد؛ آماده دفاع در مقابل هرگونه حمله خارجی و حمله همه جانبه به آن ها هستیم. وزارت دفاع آمریکا از ترور ده مقام ارشد حوثی ها خبر داد.,1,1
fas_5d25f0094917ad1a2bed00fa743cba7f,ته حمله‌ی سابیری به آلبانی پای شرکت‌های مثل ابر آروان گیر بدون شک همکاران و شرکا رانت زی قوم تباهی.,1,1
fas_5d42d4bfa33195fdff9ae432f39b7638,حاضرید مهریه نباشه ولی خانوم‌ها حق طلاق داشته باشن؟,1,1
fas_5d46f6210cdafb04e0dd0812698985b0,واقعا منم اصلا دلم نمیره بخاطر این برد استقلال خوشحالی کنم,1,1
fas_5d49fce4e7a0698e61d0733fca3ab5b7,دلم میخواد فحش بدم، عذاب وجدان نده توروخدا:)) مرتیکه خر احمق کاش یکی اینو ترور کنه.,1,1
fas_5dd4e6ea7c8005f6357316dcd6930a9a,اون موقعی نسوخت که با حرومزادگی تموم توی چشم ملت نگاه میکردن میگفتن گشت ارشاد نداریم که گشت ارشاد جمع شده,1,1
fas_5de17ce23ce059095fe8379eaedd5f16,وقتی در اون سطح به رانت هم راضی نیستن و رشوه هم میگیرن یعنی اوضاع خوب نیست,1,1
fas_5eb852d2569d46adeaaa6535ed7461cb,چون الان بارسا تیم شده و دیگه گذشته از ستاره محور بودن مسی برگرده دوباره میشه همون اش و همون کاسه,1,1
fas_5efc5a9c4bd1be48f79e3912bc052ce9,من و خیلی از دوستان که مخالف شیوه فعلی گشت ارشاد هستیم ، بوخودا این شکلی نیستیم,1,1
fas_5fb64afa124f625f75737581e472611a,به اميد ان روز هستيم كه تك تك اعدام شون,1,1
fas_5fc0a04ef98f58f4c2a0c5da3e682684,حکومت محلی برلین جنبش bds رو ضد قانون اساسی اعلام کرده چون «خواستار نابودی اسرائیله»,1,1
fas_6053926f32dca36ba6b138e985b8fa04,صدای زندانیان با حکم اعدام باشیم #سهند_نورمحمدزاده,1,1
fas_60e30a0eff34a4f563a5bca79680d54e,ولی زودتر باید ترامپ و پمپئو ژنرال سنتکام رو بزنیم,1,1
fas_6108b091bde097017b82ea6467c1033d,وقتی مدیریت دارایی‌های بین‌المللی به جای تدبیر، به شانس واگذار می‌شه، نتیجه‌اش می‌شه مصادره املاک در لندن و روتردام. شاید وقتش رسیده یه نفر پیدا بشه که بدونه 'کرسنت' اسم پرونده‌ است، نه اسم نوعی کروسان!,1,1
fas_6147fbe32ce40d08d43800b325e87408,من رفتم دیدم که . نبود هشتک اعدام کنید,1,1
fas_619e5215173ab5bfd67c499927829d42,هنوز میگوید آزادی بیان وجود ندارد ایا در زمان جمهوری (جهالت) کسی میتوانست اینگونه برخلاف جمهوریت دیدگاه داشته باشد,1,1
fas_622fba9ca791c7e98191773e84ff5f55,وطن دوستی خیلی حس جالبیه! واقعا به ادم قدرت و تاب‌آوری میده. امروز یه چیزی شد، به بابام گفتم نمیدونم ایران اینو داره یا نه، یهو زد یه کانال دیگه و گفت: «میدونی فرهنگ ایرانی چه قدمتی داره و امریکا چه قدمتی؟» حرفش هیچ ربطی به حرف من نداشت، اما منو برد به عمق وطن دوستی و غمش از شرایط ایران. ریدم به ج.ا!,1,1
fas_62580d802c324a5b8c15b71b8e6cf723,پیشنهاد میدم با گونی خوابیدن رو تمرین کنی مزدور بی جیره و مواجب,1,1
