id,text,political_pred,political_gold
fas_472d0ed6f713cf0b43369ecfbfad5ca1,قدرت منطقه ای رو باور کنیم یا مظلوم بودن گشت ارشاد رو؟,1,1
fas_47f93c0b00e75d8b0fbce04fc3f8dec6,كلا همه بايد گشنگى بكشن تا رانت خوارها بازم شكمشون گنده تر بشه,1,1
fas_484bedabbdc1e1de6c4db2975a750c6e,آره با رانت و حقوقشون خیلی زیاد میشه,1,1
fas_49083bc701843e82e8c03b9efba633bf,مگه محمد رضا شاه با پول بیت المال دانشجو نمیفرستاد فرنگ همونایی نون خوردن نمک دون شکستن .,1,1
fas_4935b4ab2b96820bc2e6e3be064a936f,بذار یک ماه از حضورت تو توییتر بگذره بعد خواست کل مردم رو مصادره کن😑,1,1
fas_497dcac6278d8394206dfecc4413d6c8,نه مربوط به ترامپ نیست. خیلی از ایالت های آمریکا جدایی طلبند کالیفرنیا هم فقط یکیشونه.,1,1
fas_4a3619f28c68abb2be1f8742f880e4e4,اصلاح گشت ارشاد؟! شما مثل این که به شعارهای مردم زیاد دقت نمی‌کنی.,1,1
fas_4a67219dcd9cd08ea2175872bfa8f41e,از لحاظ روحی نیاز دارم موساد به وسیله شیاف مسموم عاغا رو ترور کنه,1,1
fas_4b531cbfa7d042525406370057a060fd,خوبه ترامپ رفته و بايدن فروش نفت رو ناديده ميگيره اوضاع اينه وگرنه اگه رئيسي دوران ترامپ بود كشور رو هوا بود😀,1,1
fas_4c2fadddd263d5d27f259da4da561c94,ولی اینکه جرمش اعدام نیس سوزش داره,1,1
fas_4c64eb2ed1c0c73e0a014eadd4dbb6d4,اعدام‌های نادرست غیرقابل برگشت هستند. گزارش‌هایی که در مورد اجرای فعلی مجازات اعدام در جمهوری اسلامی ایران دریافت کرده‌ام، من را به شدت نگران کرده است که افراد بی‌گناه ممکن است اعدام شده باشند و همچنان ممکن است اعدام شوند.,1,1
fas_4c73955a7e9fdf19da9a2fc3cedc4c62,الان نت همون عرزشیایی هم که میگفتن ما توی ایران آزادی بیان داریم قطع شده یعنی؟:)),1,1
fas_4cb0002218cdce0c30dedd1719390459,مشروطه خواهان اونایی بودند که در مجلس بودند و رای دادند به برگزاری مجلس موسسان جهت اعلام انقراض سلسله قاجار و شکل گیری پهلوی :),1,1
fas_4d004db247b15045da9f3006de46456d,داداش آزادی بیان الان توی آمریکا هم نیست کشکه‌ هر رژیمی حاکم بشه برای بقای نسل خودش مجبوره صدای مخالف هاشو خفه کنه,1,1
fas_4d6e8138a12ad605caf86906cfa7c6dd,نسل‌کشی تکونشون نداد، اخراج یک مشت دانشجو و استاد و پلیسی شدن جو اعترضات به نسل‌کشی هم تکونشون نداد، ولی الان قطع شدن فاند دوست‌هاشون شدید تکونشون می‌ده و انتظار همدلی هم دارند. اهالی تراز رسانه :)),1,1
fas_4e760b9d9752e361f781d9cbe97c25bc,دانشجو ها باید برن دانشگاه تا اعتراض کنن اینا میخوان خونه نشینمون کنن تا نیروهاشون نفس تازه کنند,1,1
fas_4ec52ccd843bb0ed1a232c40fa4739ea,مشروطه، ۵۷ و حالا. و حالا. دارم به جملهٔ تا سه نشه بازی نشه ایمان میارم.,1,1
fas_4fadae96839a8b23a031de0f9e364d4e,سازمانی جنایتکارتر از idf داریم؟ دولت‌های مدعی دموکراسی اعتراض به این سازمان جنایتکار رو با یهودی‌ستیزی معادل دونستن و بی‌بی‌سی هم از پخش بدون سانسور اجرای باب ویلن ابراز تاسف کرده.,1,1
fas_4fe1a3553b87399dd262185ca81ef91c,یک سری باهوش رانت خوار و تئوریسین، یک سری کم‌هوش ( نه لزوما هوش ریاضی) فاقد قوه تعقل و مزدور. نمونه هر دو رو هم دیدم,1,1
fas_502fa08c8b458b0707d202a464485215,ننگ بر این مجلس مردم فریب    #طرح_صیانت,1,1
fas_519d3c35c940e15a855b5232d2930695,ترامپ درست گفت کل اون ساختار سازمان ملل فقط waste of time and money,1,1
fas_51bcd5f8f6777b65d7ac71b01e4b11ee,وقتی ب دانشجو مثلا نخبه (پخمه) رو میدین نتیجش میشه این. حداقل اخراج باید عواقب خوبی باشه برای این جماعت.,1,1
fas_5219951d739ff9f75bc012ed7df8c0f5,بسیجیا دارن گونی میارن واسه عرض ادب خدمت برعن دازان,1,1
fas_521fe34aefc70c9c64b7bc5f8f08065c,اون مأمور گشت ارشاد هم اگه سرکوب بشه خانواده اش از نون خوردن می‌افتن 🥺,1,1
fas_534072b88215ecd18716abd5acc3e0ec,تو خری یا خودتو زدی خریت ،،دانش خودش ترور را به عهده گرفته,1,1
fas_534f96b3703de8ba3498808daabc1392,هرروز داره زیباتر می‌شه. امروز یک محکوم به اعدام رو در آمریکا با جوخه آتش اعدام می‌کنن. آخرین بار پونزده سال پیش این شکلی اعدام کردن. بعد میگن وا چرا نمی‌خواهید ایالت پنجاه و یک باشید. به همون دلیل که نمی‌خوام برگردم تو غار زندگی کنم.,1,1
fas_5385e50e0d0852cdcadbf48411a99539,بهتره دلت پیش وطن نباشه چون همین وطن تا چند هفته دیگه چوب تو حلقت میکنه خائن وطن فروش,1,1
fas_53e22c4bb964340dc700189c53b60ee1,وجه اشتراک:ایلان ماسک،بیل گیتس،جنیفر لوپز،جانی دپ،هلاکویی،ترامپ چیه؟,1,1
fas_54856912d9b31be0ab7640513a262c3c,مامور نیروی انتظامی وسط مترو صادقیه به خانما میگفت از این در نرید، گشت ارشاد هست,1,1
fas_54d19120fd7294b58c81539e68db1543,این گشت ارشاد خودش از نتایج جوگیری قبلی هاست! ایام به کام,1,1
fas_54f99de4a71876e14d435bbd1df0673e,شاه رو برمیگردونیم ، ترامپ هم برمیگرده ، ماسک هم میندازتتون بیرون ، با همون جاوید شاه هم نسلتون رو منقرض میکنیم.,1,1
fas_55db1d78f3f53889a19df82e7381e1de,خیلی از افرادی که اموالشان بعد از انقلاب مصادره شد، به خاطر حمایت زبانی از شاه بود!  علی کریمی فرقش چیه با اونا,1,1
fas_56f406e7f8cb67c998d135613d5af025,با تأسف طلوع نیوز هم گوش و زبان یک گروه تروریستی شده است یک روزی خودش را حامی آزادی بیان می نامید,1,1
fas_57225c3ca5245c51d8c99815768deb4d,دم ترامپ گرم اگر ازین قفلا نزده بود تا الان بایدن و خامنه‌ای چندتا بچه‌ هم داشتن,1,1
fas_579ff5d839486544c93b00d2f3dd0c90,آزادی بیان، پوشش دلخواه، احترام متقابل ب هر دینی، نبود فقر، آزادی...,1,1
fas_57aac9abab3af26664793bd930759a67,آقا رضا پولدارها میوه سمی نمیخورن  چون میوه های سمی توسط بسیج تو مناطق محروم به رایگان توزیع میشه  نه سمت ولنجک و نیاوران و تجریش,1,1
fas_58ae8714ccbd5f0c1f06874ec95b2f22,خوش به حال رهبر بی عرضه ی دنیای آزاد. تا چشم مخالف های ترامپ در بیاد,1,1
fas_58c9e9fb5e6ab5343c0cc83526fdc3f1,ناصر محمدخانی را اعدام کنید ✊🏼,1,1
fas_59337db45136a9a7d5685f319d9a10f3,اینترنت طبقاتی یعنی چی؟ یعنی اینکه یه قشری از جامعه مثل دانشجوها، برنامه‌نویس‌ها و... میتونن به اینترنت آزاد دسترسی داشته باشن بقیه افراد باید از اینترنت ملی استفاده کنن، یعنی ایجاد رانت افزایش قیمت اینترنت و... حالا کیا با این موضوع مشکل دارن؟ برنامه‌نویسا، کیا سکوت کردن مردم عادی!!!!!ملت عجیبی هستیم,1,1
fas_5a2ff001e5e5e464c4696d610a61e570,بی شک همینطوره و این انقلاب مصادره شدنی نیست خوبیش به همینه,1,1
fas_5a6cbf2181dc849df8a5dad703bc0c56,تمام تاسیان داشت نشون میداد ملت ۵۷ چقدر ناآگاه و البته نمک نشناس بودن و چپ هرگز نفهمید,1,1
fas_5a76afcffb463ac9bca78b1325957a87,🔴طناب دار جمهوری اسلامی مثل همیشه خونین است؛ #علی_دهانی شهروند ۲۲ ساله بلوچ و #ابراهیم_معماری، ۳۶ ساله و اهل آبادان از طریق اعدام به قتل رسیدند.همچنین، به گزارش هرانا، امروز ۷ نفر نیز جهت اجرای حکم اعدام در زندان #قزلحصار به سلول انفرادی منتقل شده‌اند.👇🏼#اعدام_قتل_عمد_دولتی,1,1
fas_5aff093f4ca80ed51297a61d7f762571,به ترامپ میگفتن با خرابکاری روسیه انتخاب شده! بایدن رو فک کنم خود پوتین انتصاب کرده!,1,1
fas_5b1ce9c6b4988cc9ee660da90c5fa111,ببین وقتی میگی نخوندن خودت بخون بند به بند ق.ا مشروطه رو برات فرستادم اما شما امت گرایی ها عقل رو فرستادید مرخصی الی ابد,1,1
fas_5b44114d3eb05cbc09fd7de33aa3f263,تا آخر عمرم با این قانون خدمت اجباری مخالفت خواهم کرد,1,1
fas_5b963a9858e726957224ecf91c33cf38,شرایط استخدام تو گشت ارشاد فک کنم اینجوریه که هرکی درصد حرومزادگیش بیشتر باشه، درجه بالاتری داره.,1,1
fas_5c1b9a3991860ca8bb61faeb41c37666,مردمِ ایران حداقل به این اعتصاب سراسری بپیوندید. باور کنید با اعتصاب نمی میرید. وقتی کردستان در اعتصاب باشد و بازارهای شما باز و پر از همهمه خریداران و فروشندگان این ابداً معنای خوبی ندارد. این یعنی فقدان آن بدن ارگانیکی که باید باشد. با کردستان رابطه ای ارگانیک برقرار کنید,1,1
fas_5c5d8835adf47eeaa3f6f133c70426d9,نیرو هوایی ارتش ایران اعلام کرد؛ آماده دفاع در مقابل هرگونه حمله خارجی و حمله همه جانبه به آن ها هستیم. وزارت دفاع آمریکا از ترور ده مقام ارشد حوثی ها خبر داد.,1,1
fas_5d25f0094917ad1a2bed00fa743cba7f,ته حمله‌ی سابیری به آلبانی پای شرکت‌های مثل ابر آروان گیر بدون شک همکاران و شرکا رانت زی قوم تباهی.,1,1
fas_5dd4e6ea7c8005f6357316dcd6930a9a,اون موقعی نسوخت که با حرومزادگی تموم توی چشم ملت نگاه میکردن میگفتن گشت ارشاد نداریم که گشت ارشاد جمع شده,1,1
fas_5de17ce23ce059095fe8379eaedd5f16,وقتی در اون سطح به رانت هم راضی نیستن و رشوه هم میگیرن یعنی اوضاع خوب نیست,1,1
fas_5efc5a9c4bd1be48f79e3912bc052ce9,من و خیلی از دوستان که مخالف شیوه فعلی گشت ارشاد هستیم ، بوخودا این شکلی نیستیم,1,1
fas_5fb64afa124f625f75737581e472611a,به اميد ان روز هستيم كه تك تك اعدام شون,1,1
fas_5fc0a04ef98f58f4c2a0c5da3e682684,حکومت محلی برلین جنبش bds رو ضد قانون اساسی اعلام کرده چون «خواستار نابودی اسرائیله»,1,1
fas_6053926f32dca36ba6b138e985b8fa04,صدای زندانیان با حکم اعدام باشیم #سهند_نورمحمدزاده,1,1
fas_60e30a0eff34a4f563a5bca79680d54e,ولی زودتر باید ترامپ و پمپئو ژنرال سنتکام رو بزنیم,1,1
fas_6108b091bde097017b82ea6467c1033d,وقتی مدیریت دارایی‌های بین‌المللی به جای تدبیر، به شانس واگذار می‌شه، نتیجه‌اش می‌شه مصادره املاک در لندن و روتردام. شاید وقتش رسیده یه نفر پیدا بشه که بدونه 'کرسنت' اسم پرونده‌ است، نه اسم نوعی کروسان!,1,1
fas_6147fbe32ce40d08d43800b325e87408,من رفتم دیدم که . نبود هشتک اعدام کنید,1,1
fas_619e5215173ab5bfd67c499927829d42,هنوز میگوید آزادی بیان وجود ندارد ایا در زمان جمهوری (جهالت) کسی میتوانست اینگونه برخلاف جمهوریت دیدگاه داشته باشد,1,1
fas_62580d802c324a5b8c15b71b8e6cf723,پیشنهاد میدم با گونی خوابیدن رو تمرین کنی مزدور بی جیره و مواجب,1,1
fas_62734a90b81fa35c9a12cac0fa58bcf7,هر وقت سران رانت خوار محاکمه شوند باید گفت تا حدی عدالت انجام شده !,1,1
fas_62a42a5a399fe3e476511ee2cf0db98d,شعار هایی که لرزه بر اندام فاشیست ها در انداخت بعد از بازی و اینبار در مردم صدای خودشان را به جهان رساندند بالروح بالدم نفديك يا احواز و الأحواز يالعربي جيبلنا كأس الذهبي بیزه قوشولون,1,1
fas_6377b66fe8dc59e370c2c8a94cfd4650,مسخره تر از برجام درتاریخ دنیا نیست حال آدم بهم میخورد ازاسمش,1,1
fas_639e9f4ef1a5f3887cf3c82021309cc4,حق آزادی بیان برای شما هم محفوظ است. ولی خب انتظار نتیجه نداشته باش. آخوندی‌شم نگاه کنی الناس علی دین ملوکهم,1,1
fas_6470b135f926489a058b33431996609b,اینکه رهبر شیعیان تاجیکستان ترور شده اون هم بعد از افتتاح خط تولید پهپاد ایرانی کمی عجیب نیست!؟,1,1
fas_6504d1510578a0b369b75338e2bd968b,جای ترامپ خالی بزنه همرو کتلت کنه راحت شیم به خدا #مهسا_امینی,1,1
fas_656967597c60a7da9ecec6bb57b81c8d,ایران ۲۵۰۰ سال سامانه پادشاهی بوده به همون هم در شکل مشروطه پارلمانی باز خواهد گشت.,1,1
fas_659a114d672ca11ef91af096aa3a3d16,شخص مردمی و معتمد باید باشه بهش برسونیم  ترس از هیچی نیست فقط میگم نکنه که مصادره بشه دست بیناموسا بیوفته,1,1
fas_67d30bce51d337acdbbbac551ceaf4aa,این دینانی از اون کسکشای روزگاره ، رانت فراوانی هم خورده و وسط باز قابلیه,1,1
fas_68b1bee543876d0b8cc38a2753f0db7b,سردار رانت خواری و پارتی بازی و زدوبند. رئیس بی خاصیت ترین مجلس تاریخ ایران.,1,1
fas_6a0450d6557954b3042a17ea5e77edd0,شایدم شبیه یه گرگه که رو خلیج فارس وایستاده داره سمت غرب زوزه میکشه 🐺,1,1
fas_6a3de9d09e01b8139231b8bf5531b5a3,طوری محسوس در حال تکثیر است میان نوجوانان انقلابی و جوانان دانشجو البتّه خداداد به دلیل انتصابش به آقای سعید جلیلی به‌ویژه پیرو انتخابات ۱۴۰۳، سعی می‌کند کمی محافظه‌کارتر از اشتری کنش‌گری کند گرچه جنس و روح گفتمان و حتّی لحن‌های تمسخرگونه‌شان تقریباً یکسانند مواضع موهن و احمقانه‌ای نظیر «سرزنش ستاد کلّ,1,1
fas_6a5362da3c68fd794510344f408bac67,جمهوری اسلامی قصد کشتن پخشان عزیزی رو کرده.  نه به اعدام,1,1
fas_6a5794f35413da9fcfc3d86761aff287,ترامپ شیردل 😃: بایدن آمریکا را به نسخه بزرگ ونزوئلا تبدیل کرده است.,1,1
fas_6aee959d7ecc08c599e7ce715385e5e1,باتومهای شما بیشتر به درد محاربه می خورد تا دست خالی مردم.,1,1
fas_6b3085b83634eb2bd415d057f91568c5,برجام طناب پوسیده ای بود که اصلاح طلبان را به قعر چاه فرستا,1,1
fas_6b8d1343831bdf22dab39ae9443958d8,چون هرکی با ما مخالفت کنه خواسته یا ناخواسته یا چپه یا طرفدار ج.ا به خودت بیا رفیق  واقع بین باش  با حقیقت کنار بیا این مملکت نه جمهوری دموکراتیک به دردش می‌خوره نه رهبری  فقط و فقط پادشاهی مشروطه می‌تونه این مملکتو جمع کنه شما پهلوی ستیزا لیاقت زندگی راحتو ندارین مث کمونیستا عقلتون تو کونتونه,1,1
fas_6c2744588b2b7d4bd5b9f6fae80c2a15,بابا دیشب شهرداری ساری هم رفتم، بعل دادگاه انقلاب و مقر گشت ارشاد و بسیج بود. ولی دیدی که خیلی ها اومدیم.,1,1
fas_6c63b1bd1042c5f0f578e8a8b1168df7,اعلام جنگ اقتصادی دونالد ترامپ و پایان اسطورۀ اقتصاد بازار آزاد,1,1
fas_6c6cfe51bcf47fd66e9cd451431c90e3,چی چی خوبه؟همش مصادره به مطلوب و فرصت طلبی و دیکتاتوری :))),1,1
fas_6cec5e26bbe6c22525f2a17c4ba8ce3d,میترسم مسئولین اینو بگن : ناراحتی از ایران برو، برو جایی که به دانشجو ها بها میدن !😂,1,1
fas_6cff8d3b454a9b3d184f118e51fc331a,کاش گلاب آدینه توجیه کردن رو تموم کنه و وقایع رو مصادره به مطلوب نکنه  .  اجراتون رو برید دیگه  چرا مانیفست میدید؟   #مهسا_امینی,1,1
fas_6d2648c50a5acd8e2fbcca30d169d4ab,این چه برداشت ساده لوحانه ایه چه نفعی به سفره خارجی ها داره فقط جیب نورچشمی ها پر شده مثل همه رانت های موجود,1,1
fas_6d4fc1b7d2f2b3b1aff9fb31a629e51d,حاج آقا اکیپی بریم بگیرنمون حکم محاربه میدن و میکشن بالا 🥺,1,1
fas_6d5ac1b9c02b847548387b3a2b7e48dd,خبرهاي نشر شده که مذاکرات برجام متوقف شده اند واقعیت دارند؟,1,1
fas_6dd686b379352ce17e76fce60d4d579b,فقط اونجا که بخاطر دزدی و رانت و فساد آبروشون میره بعد میگن ما از آبرومون برای اسلام و انقلاب گذشتیم,1,1
fas_6ea512d7bc73973b8bdecfe962e73844,حتی اگه انقلاب هم نشه دیگه گشت ارشاد تخم اینکه بخواد دخترامونو رو بگیره نداره:))))),1,1
fas_6ec678f1465999db664d3c679d1c83d7,در حال نفوذ نیست کاملا نفوذ کرده معلم بدون رانت و پزشک بدون سهمیه نداریم اصلا,1,1
fas_6ee3f2df971b45fe92f476ee0d031f78,دنیا در هیچ دوره ای به اندازه دوره پسا کرونا به ترامپ نیاز نداشت....,1,1
fas_6fdcc1990df5bc8e96783c38eb497981,خواهش میکنم ازتون میکنم ازتون دانشجو های دانشگاه شریف گیر افتادن توی پارکینگ,1,1
fas_6feff03084f2392123ac53fd7c6b4f75,خیر مسئله تورقوز اباد و دو محل دیگه اصلا در زمان برجام مطرح نشد . بعد برجام اژانس اورانیوم پیدا کرد,1,1
fas_7001b7b59abc2702e35d1d3135d77881,‌‌چپ‌ها خیلی هزینه میدن و مبارزه میکنن، منتها چیزی که من از تاریخ معاصر یاد گرفتم، اینه که در لحظه نهایی، چپ‌ها نه کنار من و همفکرانم، که قطعا در کنار جمهوری اسلامی خواهند ایستاد. از مشروطه به اینسو چپ و بازار و مذهب در یک جبهه بوده‌اند. مثلث...,1,1
fas_70499b9e1b9fcae876e64a2cf89ab3ea,بله، انقلاب ۵۷  و “همگانی بودن” اش را رافضی‌ های فرصت‌طلب از پدران ما دزدیدند اما نسل ما آن را پس گرفت و تبدیل اش کرد به جنبش سبز و «مرگ بر اصل ولایت فقیه» و «استقلال، آزادی، جمهوری ایرانی» که همچنان هم یک خواست عمومی است.,1,1
fas_7062806d69a6f8460046307dbc0999e5,چون‌ جنس حمایت غلط بود این نوع حمایت فقط و فقط رانت و انحصار لیجاد کرد...,1,1
fas_70fff966d77836b3d6161e43103aa9ef,بحث خط دادن و همدلی داشتن با یک شعار، به مصادره ربطی نداره.,1,1
fas_711b7e581a52c79f964651c5625dc715,وزارت اطلاعات اگه عرضه داشت گروهک تروریستی نمیومد تو زاهدان کلانتری بگیره گرفتن دوتا دانشجو بی ازار که بیانیه نمیخواد,1,1
fas_7133469c12249ced88fcef44fd20c3da,فکر میکنند دادسرای کارکنان دولت آیین دادرسیش جداست اعلام وکالت رو گفت باید قاضی دستور بده,1,1
fas_719c0ab69076dc173a12804225ee29e0,من نمیدونستم ترامپ هم اینجا بمال داره!,1,1
fas_71a8c4975b65f7b22d1ed0db7c7d5860,البته دانشجوی بسیجی با رانت حکومتی برای تبلیغ پروپاگاندای رژیم وارد دانشگاه میشوند و هیچگونه پشتوانه علمی ندارند,1,1
fas_7252fa0c2651daf7506667e6bb699a55,حتی اصلا بهش نمیاد دانشجو باشه احتمالا از پرستوهای هرزه آخوندی باش.,1,1
fas_72f5389f4f1e18e36096ac390a0c1e7e,ایلان ماسک یک فرد راست افراطی است با گرایش‌های ضددموکراسی. بارها گفته هدفش از خرید توییتر اینه که اکانت ترامپ رو دوباره فعال کنه.,1,1
fas_7307272af3bc8c401e66be69e80c7096,یعنی مثلا فیلتر شکن برای مردم اروپا و آمریکا می ساخته تا با فیلترینگ این دولت ها مقابله‌ کند ؟!,1,1
fas_73eb50e0fbfb1bf9ebb836c8d3b4e290,اتهام محاربه بابت آتش زدن یک سطل آشغال؟  بعد اتهام آن کسی که در نازی‌آباد گلوله به سمت معترض کتک خورده، شلیک کرد چه هست؟,1,1
fas_7486fb3ccf9bceadbaaadfc2d1534926,تمام این دروغ ها زمان پرزیدنت ترامپ، اثبات شد,1,1
fas_74a390196fda9bb2936d603db8ac2da9,یزدی ها هر چی باشن به اسم خودشون مصادره میکنن با تغییراتی :)),1,1
fas_74e16a6c1b108497baea8ecd9afcfe3b,برای ترامپ یک واترگیت تازه می بافند و این خود یکی از اِلمانهای استارت نظم نوین جهانی پس از ویروس چینی است.,1,1
fas_74f99979b64b501f21cb9c204596dd02,خونه علی کریمی رو مصادره کردن؟ با خونه ای که تو قلب تک تک ما درست کرده چه میکنن؟؟,1,1
fas_755ff1b8daff648d4644523155cc49a1,انحلال نیروی انتظامی یه چیزی مثل انحلال شهربانی زمان شاه بوده. گشت ارشاد باید منحل شه نه نیروی انتظامی,1,1
fas_75a1c2adc65af5f3c893428d098d11c4,دانشجو هارو زدن، دانش آموزا بلند شدن...پایانتون نزدیکه یا بدست دانشجو یا دانش آموزا🖤,1,1
fas_75ab1351df3537bd14f345e42cebf19b,وقتی قانون طرف ما نیست، ملامت جمعی تنها ابزاریه که داریم.,1,1
fas_765c05b3df325340ce845372a9b962fc,درمیدان روبه‌روی جنگ با او مواجه نشدند، دولت آمریکا دزدانه و بزدلانه او را ترور کرد؛ این کار مایه‌ی روسیاهی آمریکا شد!   #خادم_الرضا #Hero,1,1
fas_766ab64ebbd86a8386680bcaf7f052e7,کمتر رهبری را در عرصه ی جهانی می‌توان یافت که در سبک زندگی فردی خود مانند رهبر انقلاب باشد ..‌‌‌,1,1
fas_767dc2ba759dca8d65d1b17fb99336c4,امام خمینی اول انقلاب کرد بعد رفراندوم گذاشت. اگر عرضه دارید اول انقلاب کنید بعد رفراندوم بذارید,1,1
fas_76ac906120f773f480c5cde6418c24df,.برخی مورخان می‌گویند رفراندوم 12 فروردین به‌عنوان نماد مردمی بودن انقلاب اسلامی برای همیشه در تاریخ ثبت شده و هیچ رقیبی ندارد.,1,1
fas_76bd62f81e85ede9605b6f8c7221b47b,فقط آن طیف سوء سابقه‌دار تندرو رادیکال دولت چهاردهم حامی #جواد_ظریف بودند؛حتّی #محمد_مرندی مشاور غیر رسمی امور خارجه معتمد نظام و رفیق قدیمی و مشاور رسانه‌ای دوران برجام -که ظریف را به عضویّت هیأت علمی دانشکده‌ی مطالعات جهان درآورد- مخالف کنش‌گری و سیاست‌ورزی خارجی و دخالت‌ها و میدان‌داری ظریف در دیپلماسی,1,1
fas_76c7ebbc27b6bae10722cc8a7ab9359f,داغون رژیم زن زندگی آزادی هم مصادره کرده,1,1
fas_783ee02572434ce976ce7d8ea42117a8,قبلا ترامپ بود الان شد پوتین 😂,1,1
fas_786fb48eda90156cee644a28e7237a7a,شما که اینقدر به خودتون مطمئن هستین، چرا رفراندوم نمیذارین پس بب شرفای بی وطن,1,1
fas_787491592892a45222409e9950c1e83b,یادش بخیر ترامپ یه چی‌میدونست با هل فایر زد قاسمو پودر کرد,1,1
fas_78b6846306738c40743111d2729b4ba5,برای دوست عزیزم که دوستهانش رو جلوش اعدام کردید و خودش رو اعدام مصنوعی تا وقتی زنده‌اس کابوس ببینه و داروی روان بخوره.   #مهسا_امینی,1,1
fas_78bab3005fbf0576b17102e41bc6b170,یعنی قراره چیکار کنن؟ نمیشه صرفا به تحقیر ترامپ بسنده کنن بالاخره باید یه حرکتی بزنن,1,1
fas_793a429f8bd99786d93a0b037bf24fb2,آره خمینی هم میخواست برجام امضا نشه که گفت بکشیدش,1,1
fas_79a833429d14ab7ff758c65274cbdf40,به ازای هر اعدام یه بسیجی کشته خواهد شد,1,1
fas_79d3f8b75bac123e1e5fdfc3c2920bac,کار دیگه از بچه و برادر و داماد و عروس گذشته پسر عمه داماد کوچیکه محسن رایی هم از رانت بهره میبره,1,1
fas_79d968f99286dbe3ee906fe86f6541c5,در حمایت از حجاب خوندن نه حجاب اجباری چیزی که دوست دارن و معتقدن. دو قطبی نکنید این مردم را.,1,1
fas_7a5a9b9dff6212f33b5db00a6127e850,آخوند کشون مشهد ترور نبود  عملیات نظامی ویژه برای نازی زدایی حرم بود,1,1
fas_7ab57416ca60f861f9728638ad147b03,مبادا زیر کلمات مقدّس «وحدت ملّی و انسجام و چسبندگی اجتماعی»، رسالات کشف، معرّفی و حذف نفوذی‌ها و انهدام #شبکه_نفوذ فراموش شوند؛ طی دوران آتش‌بس هم جنگ ادامه دارد ولی توسّط پیاده‌نظام آمریکایی-صهیونی داخلی. طی دوازده‌روز جنگ تحمیلی صهیونی، بعضی منادیان همبستگی، مشغول ترور جبهه‌ی انقلاب بوده‌اند و خواهند بود.,1,1
fas_7b489b23b20f19ef085cddf775c16cc0,باید اعدام صحرایی کرد اینارو.,1,1
fas_7bce9acb38a40bbbe98d4db6cc44c2d1,کاش الان ترامپ رئیس جمهور بود,1,1
fas_7c586533f6db90097d6b2fd5d09dc6c6,جزو سیاسیون بودن یا مشروطه خواهان,1,1
fas_7d390f11dccb13577f3ea881440df45b,دادن برای شما یه امر عادیه برای شما نون داشت مقام داشت رانت داشت اما برای مردم چی داشت ؟ شما بگو؟  یکی شو؟,1,1
fas_7d9b8664693fb16878314fdd6d9331b9,با احترام مشروطه هیچ فرقی با ولایت فقیه نداره فقط اونی که اون بالا نشسته آخوند نیست,1,1
fas_7da56761940a16521f7ef58982148788,یه سوال الان ترامپ بود مثلا میخواست چیکار کنه؟,1,1
fas_7e1bacdc322d37fa6c60eb1c2bc14b35,برای اعدام نشدن زندانی ها   #مهسا_امینی,1,1
fas_7efc52a46bc670b2ea9d3d1133c9bd5d,دلم می‌خواد هرچی مرد هست که نظر میدن «جمهوری اسلامی دیگه کاری به حجاب زن‌ها نداره» رو خفه کنم!,1,1
fas_805964f6a58d9dbba35c07967e92a27c,اگه همون‌قدر که رو فیلترینگ حساسیت داشتین ،جلو زنا رو میگرفتین اینهمه بسیجی و سرکوبگر تو خیابون نبود.,1,1
fas_8087a831c75594c4ac91fe478bfe8410,آخه اسکول مشکل مگه فقط حجاب دخترهاست . تو خودت آمریکا چکار میکنی چرا نمیایی ایران تو که مشکل حجاب نداری,1,1
fas_8087bceb193f74f6a0e95c7466fcdcb7,ما رو باش فک میکردیم مجتمع خلیج فارس خیلی بزرگه تا دیروز ایران مال رو دیدیدم پدسگ هرچی میرفتیم تموم نمیشد,1,1
fas_80aae75492e3aa3366e680cf0d51e604,ضدّ ملّی جهت حقنه کردن نگاه‌های سیاست‌زده و حزبی اصلاح‌طلبان و بستری برای نمایش نسخه‌هایی جدیدتر و کثیف‌تر سریال‌های ضدّ ایرانی تاسیان و آبان تبدیل کنند.,1,1
fas_80ea6c2fc9a8f4f1642ddb39f57f13ae,آخوند نباید گم بشه  باید بمونه و اعدام بشه,1,1
fas_811fa1483477ccc1b4ced995c3a9dacf,به نظر در دوره ترامپ تمیزتر و با هزینه کمتری کار می‌کردند!,1,1
fas_81686c9bdf55e6e271871825ebc8d909,مهمه واقعا؟؟؟؟؟؟ این که کی اول بار گفته؟ والا مردم دارن پاره میشن اینقدر نگران مصادره نیستن,1,1
fas_81ba3eeb95fe3ae7a37b9b49651fa31d,شبکه های اجتماعی ترامپ را روی کار آورد و بعد هم منعزلش کرد . این که چیزی نیست 😊,1,1
fas_81c9a27655411152ba1051f8812c002d,این چرا انقدر داغونه!!!؟ مگه تو دستگاه پادشاه هم شکنجه و اعترافِ اجباری هست؟؟؟ مگه نمیگن تو غرب آزادی بیان هست؟؟؟؟,1,1
fas_82980ae579987d706ca2c92b7c0539ea,آیا ایران پیش از انقلاب ۵۷ استقلال نداشت و تحت سلطه آمریکا بود؟ آیا ایران ۴۶ سال پس از انقلاب استقلال دارد؟ گزارش بهمن سقایی با صدای هیلدا راد | بخشی از ویژه برنامه ایران-ترامپ؛ شرایط انقلابی,1,1
